Entity,Code,Day,containment_index(종합수치),school_closures(학교 폐쇄),workplace_closures(회사 폐쇄),cancel_public_events(공개행사 취소),restriction_gatherings(모임 제한),close_public_transport(대중교통폐쇄),stay_home_requirements(재택 요구),public_information_campaigns(홍보캠페인),restrictions_internal_movements(국내이동제한),international_travel_controls(국제여행제한),testing_policy(코로나 검사 정책),contact_tracing(접촉자 추적),facial_coverings(마스크 착용),vaccination_policy(백신 접종),"retail_and_recreation(식당,카페,쇼핑센터,테마파크,박물관,도서관,영화관 등)",grocery_and_pharmacy(식료품점과 약국),residential(Time spent at home; 집에서 보내기),transit_stations(교통수단),parks(공원),workplaces(Workplace visitors;직장 출근)
South Korea,KOR,20200909,50.3,2,2,2,4,0,1,2,1,2,1,2,2,0,-27,1.286,7.286,-22.429,14.857,-13.286
South Korea,KOR,20200910,50.3,2,2,2,4,0,1,2,1,2,1,2,2,0,-26,2.143,6.714,-21.143,18.429,-12.714
South Korea,KOR,20200911,50.3,2,2,2,4,0,1,2,1,2,1,2,2,0,-26,1.429,6.714,-21.143,15.429,-12.571
South Korea,KOR,20200912,50.3,2,2,2,4,0,1,2,1,2,1,2,2,0,-25.571,1.714,6.714,-20.714,13.571,-12.429
South Korea,KOR,20200913,50.3,2,2,2,4,0,1,2,1,2,1,2,2,0,-23.571,1,6.143,-18.143,22.286,-12.143
South Korea,KOR,20200914,50.3,2,2,2,4,0,1,2,1,2,1,2,2,0,-20.429,4.429,4.857,-15,33.286,-10.429
South Korea,KOR,20200915,50.3,2,2,2,4,0,1,2,1,2,1,2,2,0,-19.571,4.286,4.429,-14.429,33.429,-9.714
South Korea,KOR,20200916,50.3,2,2,2,4,0,1,2,1,2,1,2,2,0,-18.714,4.714,4.143,-13.714,33.286,-9.143
South Korea,KOR,20200917,50.3,2,2,2,4,0,1,2,1,2,1,2,2,0,-18.286,4.143,4,-13.429,31,-8.571
South Korea,KOR,20200918,50.3,2,2,2,4,0,1,2,1,2,1,2,2,0,-17.143,5,3.571,-12.286,34,-7.857
South Korea,KOR,20200919,50.3,2,2,2,4,0,1,2,1,2,1,2,2,0,-15.857,5.286,2.857,-10.714,39,-7.143
South Korea,KOR,20200920,50.3,2,2,2,4,0,1,2,1,2,1,2,2,0,-15,8,2.571,-10.143,38.429,-6
South Korea,KOR,20200921,49.11,1,2,2,4,0,1,2,1,2,1,2,2,0,-14.571,8,2.286,-9.571,38.429,-5.857
South Korea,KOR,20200922,49.11,1,2,2,4,0,1,2,1,2,1,2,2,0,-14.429,8.571,2.143,-8.571,38,-5.571
South Korea,KOR,20200923,49.11,1,2,2,4,0,1,2,1,2,1,2,2,0,-13.857,9.714,1.714,-6.714,39.571,-5.143
South Korea,KOR,20200924,49.11,1,2,2,4,0,1,2,1,2,1,2,2,0,-13.286,11.429,1.429,-4.857,40.429,-4.714
South Korea,KOR,20200925,49.11,1,2,2,4,0,1,2,1,2,1,2,2,0,-12.857,12.571,1.286,-3.429,39.429,-4.286
South Korea,KOR,20200926,49.11,1,2,2,4,0,1,2,1,2,1,2,2,0,-12.429,14,1.429,-2.286,38.143,-3.714
South Korea,KOR,20200927,49.11,1,2,2,4,0,1,2,1,2,1,2,2,0,-12.143,13.143,1.571,-1,37.286,-3.143
South Korea,KOR,20200928,56.55,1,2,2,3,0,1,2,2,2,1,2,2,0,-10.857,17.286,1.571,1,36.857,-3
South Korea,KOR,20200929,56.55,1,2,2,3,0,1,2,2,2,1,2,2,0,-8.429,24.714,1.429,3.429,37.429,-3.714
South Korea,KOR,20200930,56.55,1,2,2,3,0,1,2,2,2,1,2,2,0,-8.857,33.429,3,2,43.286,-13.571
South Korea,KOR,20201001,56.55,1,2,2,3,0,1,2,2,2,1,2,2,0,-13.143,29.286,4.286,-0.857,56.143,-24.857
South Korea,KOR,20201002,56.55,1,2,2,3,0,1,2,2,2,1,2,2,0,-14.429,27.429,6.286,-4,68.714,-35.286
South Korea,KOR,20201003,58.33,1,2,2,4,0,1,2,2,2,1,2,2,0,-15.857,24,6.857,-5.571,72.286,-40.571
South Korea,KOR,20201004,56.55,1,2,2,3,0,1,2,2,2,1,2,2,0,-17,23.143,7.143,-7,70.429,-41.286
South Korea,KOR,20201005,60.12,3,2,2,3,0,1,2,2,2,1,2,2,0,-18.286,19.286,7.286,-7.857,69.857,-41.286
South Korea,KOR,20201006,60.12,3,2,2,3,0,1,2,2,2,1,2,2,0,-20.714,11.571,7.429,-9.571,69.429,-40.429
South Korea,KOR,20201007,60.12,3,2,2,3,0,1,2,2,2,1,2,2,0,-20.143,2.714,5.857,-7.857,65,-30.286
South Korea,KOR,20201008,60.12,3,2,2,3,0,1,2,2,2,1,2,2,0,-15.143,7,4.286,-4.286,54,-18.857
South Korea,KOR,20201009,56.55,1,2,2,3,0,1,2,2,2,1,2,2,0,-13.143,9.286,3.857,-2.714,51.857,-15.286
South Korea,KOR,20201010,56.55,1,2,2,3,0,1,2,2,2,1,2,2,0,-11.857,11.286,3.286,-1.286,51.714,-10.571
South Korea,KOR,20201011,56.55,1,2,2,3,0,1,2,2,2,1,2,2,0,-11,10.143,3,0.143,55.429,-10
South Korea,KOR,20201012,54.46,1,1,2,3,0,1,2,2,2,1,2,2,0,-10.857,10.429,2.857,0.571,57.143,-9.714
South Korea,KOR,20201013,56.25,1,1,2,3,0,1,2,2,2,1,2,3,0,-10.429,10.714,2.714,0.857,57.714,-9.571
South Korea,KOR,20201014,56.25,1,1,2,3,0,1,2,2,2,1,2,3,0,-10,10.714,2.714,1,57.857,-9.571
South Korea,KOR,20201015,56.25,1,1,2,3,0,1,2,2,2,1,2,3,0,-10,10.286,2.857,0.571,57.571,-9.429
South Korea,KOR,20201016,56.25,1,1,2,3,0,1,2,2,2,1,2,3,0,-10.286,9.143,1.143,2.429,47.714,-2.429
South Korea,KOR,20201017,56.25,1,1,2,3,0,1,2,2,2,1,2,3,0,-9.286,9.714,0.857,3.429,46.571,-2
South Korea,KOR,20201018,56.25,1,1,2,3,0,1,2,2,2,1,2,3,0,-8.143,12.857,0.571,4,46.714,-2
South Korea,KOR,20201019,56.25,1,1,2,3,0,1,2,2,2,1,2,3,0,-7.571,13,0.429,4.286,47.143,-1.857
South Korea,KOR,20201020,56.25,1,1,2,3,0,1,2,2,2,1,2,3,0,-7,13.286,0.286,4.857,48,-1.714
South Korea,KOR,20201021,56.25,1,1,2,3,0,1,2,2,2,1,2,3,0,-6.857,13.143,0.143,5,47,-1.429
South Korea,KOR,20201022,56.25,1,1,2,3,0,1,2,2,2,1,2,3,0,-6.714,12.714,0.143,5,46,-1.143
South Korea,KOR,20201023,56.25,1,1,2,3,0,1,2,2,2,1,2,3,0,-6.429,12.857,0,5,46.143,-0.857
South Korea,KOR,20201024,56.25,1,1,2,3,0,1,2,2,2,1,2,3,0,-6.286,12.857,0,5,45.571,-0.714
South Korea,KOR,20201025,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-5.857,10.571,-0.143,5.429,46.714,-0.857
South Korea,KOR,20201026,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-5.714,10.714,-0.143,5.571,46.571,-0.571
South Korea,KOR,20201027,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-5.714,10.571,-0.143,5.429,46.286,-0.429
South Korea,KOR,20201028,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-5.429,10.429,-0.143,5.571,47.429,-0.286
South Korea,KOR,20201029,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-5.286,10.429,-0.286,5.714,48,-0.143
South Korea,KOR,20201030,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-5.143,10.143,-0.286,5.857,48.857,0
South Korea,KOR,20201031,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-5,10,-0.429,6,50.286,-0.143
South Korea,KOR,20201101,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-6.286,11.429,-0.143,4.286,41,-0.429
South Korea,KOR,20201102,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-6.429,10.286,-0.143,3.714,39.143,-0.429
South Korea,KOR,20201103,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-6.857,8.857,0,2.857,34.714,-0.286
South Korea,KOR,20201104,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-7.143,8.286,0,2.286,31.429,-0.286
South Korea,KOR,20201105,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-7.429,7.857,0.143,2.286,30,-0.286
South Korea,KOR,20201106,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-7.857,7.429,0.143,2.143,27.857,-0.429
South Korea,KOR,20201107,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-8,7.286,0.286,2,25.714,-0.571
South Korea,KOR,20201108,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-7,5,0,3.429,31.143,-0.429
South Korea,KOR,20201109,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-7.429,5.143,0.143,3.286,28.286,-0.429
South Korea,KOR,20201110,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-7.143,6.429,0.143,3.714,29.143,-0.429
South Korea,KOR,20201111,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-6.857,7.143,0.143,4.286,30.286,-0.429
South Korea,KOR,20201112,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-6.714,7.429,0.143,4.286,30,-0.429
South Korea,KOR,20201113,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-6.714,7.714,0.143,4.429,30,-0.429
South Korea,KOR,20201114,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-7,7.571,0.143,4.143,28.857,-0.571
South Korea,KOR,20201115,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-7.429,10,0.143,4,28.286,-0.429
South Korea,KOR,20201116,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-7.429,9.714,0,4.143,29.571,-0.429
South Korea,KOR,20201117,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-8,8.857,0,4,29,-0.429
South Korea,KOR,20201118,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-9,7.857,0.143,3.286,25.286,-0.429
South Korea,KOR,20201119,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-10.714,6.286,0.714,1.714,18.429,-0.857
South Korea,KOR,20201120,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-11.429,6,1,1,15,-0.857
South Korea,KOR,20201121,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-12.429,5.857,1.286,-0.143,11.714,-0.857
South Korea,KOR,20201122,52.68,1,1,1,3,0,1,2,2,2,1,2,3,0,-14.143,2.429,1.857,-2.429,4.714,-1.571
South Korea,KOR,20201123,56.25,1,1,2,4,0,1,2,2,2,1,2,3,0,-14.857,2.429,2.143,-3.286,1.429,-1.714
South Korea,KOR,20201124,54.46,1,1,2,4,0,1,2,2,2,1,2,3,0,-16,2.429,2.571,-4.286,-0.286,-2
South Korea,KOR,20201125,54.46,1,1,2,4,0,1,2,2,2,1,2,3,0,-16.714,2.857,2.857,-4.857,0.429,-2.286
South Korea,KOR,20201126,56.85,2,1,2,4,0,1,2,2,2,1,2,3,0,-17,4,2.857,-4.714,4.429,-2.571
South Korea,KOR,20201127,56.85,2,1,2,4,0,1,2,2,2,1,2,3,0,-18.286,3.857,3.429,-6,3.714,-3.286
South Korea,KOR,20201128,56.85,2,1,2,4,0,1,2,2,2,1,2,3,0,-20,3.143,4,-7.857,0.429,-3.714
South Korea,KOR,20201129,56.85,2,1,2,4,0,1,2,2,2,1,2,3,0,-21.286,5.429,4.286,-8.857,0.143,-3.714
South Korea,KOR,20201130,56.85,2,1,2,4,0,1,2,2,2,1,2,3,0,-22.286,5.143,4.714,-9.857,-1,-4.429
South Korea,KOR,20201201,58.63,2,1,2,4,0,1,2,2,2,1,2,3,0,-22.857,4.857,5.143,-10.714,-2,-5.143
South Korea,KOR,20201202,58.63,2,1,2,4,0,1,2,2,2,1,2,3,0,-23.429,4.714,5.571,-11.571,-3.429,-5.857
South Korea,KOR,20201203,58.63,2,1,2,4,0,1,2,2,2,1,2,3,0,-23.714,4.143,5.857,-12.143,-4.857,-6.429
South Korea,KOR,20201204,58.63,2,1,2,4,0,1,2,2,2,1,2,3,0,-24,3.857,6,-12.429,-5,-6.714
South Korea,KOR,20201205,58.63,2,1,2,4,0,1,2,2,2,1,2,3,0,-24,4.143,6,-12.286,-4,-6.714
South Korea,KOR,20201206,58.63,2,1,2,4,0,1,2,2,2,1,2,3,0,-24,4.143,6,-12.286,-2,-6.714
South Korea,KOR,20201207,58.63,2,1,2,4,0,1,2,2,2,1,2,3,0,-24.571,3.571,6.143,-12.429,-1.857,-6.714
South Korea,KOR,20201208,56.85,2,1,2,3,0,1,2,2,2,1,2,3,0,-25.286,3,6.143,-12.714,-2,-6.714
South Korea,KOR,20201209,56.85,2,1,2,3,0,1,2,2,2,1,2,3,0,-26,2,6.286,-13.143,-1.429,-6.857
South Korea,KOR,20201210,56.85,2,1,2,3,0,1,2,2,2,1,2,3,0,-26.286,2,6.286,-13.286,-0.286,-6.714
South Korea,KOR,20201211,56.85,2,1,2,3,0,1,2,2,2,1,2,3,0,-25.143,2.571,6.286,-13.286,1.143,-6.857
South Korea,KOR,20201212,56.85,2,1,2,3,0,1,2,2,2,1,2,3,0,-24.571,3,6.571,-13.571,1.571,-7.143
South Korea,KOR,20201213,56.85,2,1,2,3,0,1,2,2,2,1,2,3,0,-25.429,0.286,7.143,-15.143,-1.714,-8.143
South Korea,KOR,20201214,56.85,2,1,2,3,0,1,2,2,2,1,2,3,0,-24.857,0.714,7.429,-16,-4.143,-8.857
South Korea,KOR,20201215,56.85,2,1,2,3,0,1,2,2,2,1,2,3,0,-24,1.143,7.714,-16.857,-6.571,-9.571
South Korea,KOR,20201216,56.85,2,1,2,3,0,1,2,2,2,1,2,3,0,-23.286,1.714,8,-17.714,-9.857,-10.143
South Korea,KOR,20201217,56.85,2,1,2,3,0,1,2,2,2,1,2,3,0,-22.571,2.143,8.429,-18.571,-11.857,-10.714
South Korea,KOR,20201218,56.85,2,1,2,3,0,1,2,2,2,1,2,3,0,-23.286,1.857,8.857,-19.286,-14,-11.143
South Korea,KOR,20201219,56.85,2,1,2,3,0,1,2,2,2,1,2,3,0,-24,1.571,9.143,-20.286,-16.571,-11.429
South Korea,KOR,20201220,56.85,2,1,2,3,0,1,2,2,2,1,2,3,0,-23.571,4.571,9.143,-20.286,-15.286,-11.286
South Korea,KOR,20201221,56.85,2,1,2,3,0,1,2,2,2,1,2,3,0,-23,4.857,9.143,-19.714,-12.571,-11.429
South Korea,KOR,20201222,59.23,2,2,2,3,0,1,2,2,2,1,2,3,0,-22.571,5.143,9,-19,-9.714,-11.429
South Korea,KOR,20201223,62.8,2,2,2,4,0,1,2,2,3,1,2,3,0,-21.857,5.714,8.857,-18.143,-6.857,-11.429
South Korea,KOR,20201224,63.99,3,2,2,4,0,1,2,2,3,1,2,3,0,-20.286,9,8.571,-16.857,-4.857,-11.857
South Korea,KOR,20201225,63.99,3,2,2,4,0,1,2,2,3,1,2,3,0,-20.857,10,11,-19.857,-0.571,-19.571
South Korea,KOR,20201226,63.99,3,2,2,4,0,1,2,2,3,1,2,3,0,-21.286,9.429,11.286,-20.143,2.571,-20.714
South Korea,KOR,20201227,63.99,3,2,2,4,0,1,2,2,3,1,2,3,0,-22,6.286,11.429,-20.286,3.571,-21.286
South Korea,KOR,20201228,63.99,3,2,2,4,0,1,2,2,3,1,2,3,0,-21.857,6.857,11.571,-20.286,5.714,-21.714
South Korea,KOR,20201229,63.99,3,2,2,4,0,1,2,2,3,1,2,3,0,-22.143,6.857,11.857,-20.714,4.286,-22.286
South Korea,KOR,20201230,63.99,3,2,2,4,0,1,2,2,3,1,2,3,0,-23,6.286,12.286,-21.857,0.143,-23.143
South Korea,KOR,20201231,63.99,3,2,2,4,0,1,2,2,3,1,2,3,0,-23.429,7.286,12.857,-22.714,-2.286,-24.571
South Korea,KOR,20210101,66.96,3,2,2,4,0,1,2,1,3,3,2,3,0,-25.429,5.714,13.429,-23.857,-2.714,-26.143
South Korea,KOR,20210102,67.86,3,2,2,4,0,1,2,1,3,3,2,3,0,-25.714,5.571,13.714,-24.571,-4.429,-27.571
South Korea,KOR,20210103,67.86,3,2,2,4,0,1,2,1,3,3,2,3,0,-25.714,7.714,13.714,-24.857,-5.857,-27.571
South Korea,KOR,20210104,67.86,3,2,2,4,0,1,2,1,3,3,2,3,0,-26.429,6.857,13.714,-25.286,-8.571,-27.286
South Korea,KOR,20210105,67.86,3,2,2,4,0,1,2,1,3,3,2,3,0,-26.714,6.429,13.714,-25.571,-9.286,-27
South Korea,KOR,20210106,67.86,3,2,2,4,0,1,2,1,3,3,2,3,0,-26.857,6.429,13.571,-24.857,-7.143,-26.429
South Korea,KOR,20210107,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-30,-0.143,13.857,-25.571,-10.857,-25.571
South Korea,KOR,20210108,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-28.714,-1,11.429,-22.571,-18.429,-17
South Korea,KOR,20210109,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-28.429,-0.571,11.286,-22.429,-22,-14.857
South Korea,KOR,20210110,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-28,-2.143,11.429,-22.857,-23,-14.857
South Korea,KOR,20210111,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-28.143,-1.857,11.429,-23.286,-24.143,-14.857
South Korea,KOR,20210112,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-28.143,-1.571,11.429,-23,-23.143,-14.857
South Korea,KOR,20210113,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-27.571,-1.143,11.286,-22.857,-20.857,-14.857
South Korea,KOR,20210114,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-25.143,1.714,10.571,-22.429,-14.143,-14.143
South Korea,KOR,20210115,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-23.714,3.143,9.857,-21.571,-9.143,-13.714
South Korea,KOR,20210116,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-22.714,3.571,9.286,-20.571,-5.571,-13.286
South Korea,KOR,20210117,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-22.143,6.286,9,-19.714,-4.286,-12.857
South Korea,KOR,20210118,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-22.286,5,9.143,-19.714,-5.143,-13.143
South Korea,KOR,20210119,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-21.714,4.857,9,-20,-4.857,-13
South Korea,KOR,20210120,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-20.857,5.286,8.714,-19.857,-3.857,-12.714
South Korea,KOR,20210121,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-21.143,4,8.714,-20,-6.571,-12.429
South Korea,KOR,20210122,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-20.714,3.857,8.714,-19.857,-7.429,-12.143
South Korea,KOR,20210123,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-20,4,8.571,-19.429,-6.714,-11.857
South Korea,KOR,20210124,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-18.429,2.286,8.143,-18.286,-1.429,-11.429
South Korea,KOR,20210125,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-16.714,4.429,7.571,-17.143,5,-10.857
South Korea,KOR,20210126,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-16.714,4.143,7.571,-17.143,3.143,-10.714
South Korea,KOR,20210127,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-16.286,4.286,7.429,-16.857,4,-10.571
South Korea,KOR,20210128,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-16.429,4.286,7.571,-17.143,2.714,-10.571
South Korea,KOR,20210129,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-16.429,4.286,7.714,-17.571,1.143,-10.429
South Korea,KOR,20210130,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-16,4.857,7.714,-17.571,1.571,-10.143
South Korea,KOR,20210131,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-15.571,8.143,7.714,-17.857,0.429,-9.571
South Korea,KOR,20210201,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-15.429,8.286,7.857,-18.286,-3.714,-9.429
South Korea,KOR,20210202,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-14.429,9.714,7.571,-17.714,-2.286,-9.143
South Korea,KOR,20210203,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-14.429,10.286,7.571,-17.857,-4.714,-8.857
South Korea,KOR,20210204,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-13.286,11.714,7.286,-16.857,-2.714,-8.571
South Korea,KOR,20210205,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-12.286,13,6.857,-15.714,0,-8.286
South Korea,KOR,20210206,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-11.857,13.571,6.571,-15,1.286,-7.857
South Korea,KOR,20210207,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-11.429,14.429,6.571,-14.429,0.286,-7.429
South Korea,KOR,20210208,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-10.714,15.571,6.429,-13.857,0.429,-7.429
South Korea,KOR,20210209,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-9.143,18.714,6.143,-12.714,2.571,-7.429
South Korea,KOR,20210210,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-7,25.857,6,-11,4.714,-8.429
South Korea,KOR,20210211,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-7.429,34.429,7.571,-12.714,10.714,-17.714
South Korea,KOR,20210212,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-12.286,30.143,9.286,-16.286,20.286,-28.429
South Korea,KOR,20210213,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-14,27,9.571,-17.429,25.286,-34.714
South Korea,KOR,20210214,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-15,21.571,9.571,-17.857,24.571,-35.857
South Korea,KOR,20210215,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-15.143,20.143,9.714,-18.571,23.857,-36.286
South Korea,KOR,20210216,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-16.571,16.143,10,-19.857,21.143,-36.286
South Korea,KOR,20210217,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-19.143,7.286,10.286,-22.429,15.143,-35.429
South Korea,KOR,20210218,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-18.286,-1.571,8.571,-21.286,7.857,-26.143
South Korea,KOR,20210219,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-12.714,2.714,6.714,-17.571,-1.143,-15.286
South Korea,KOR,20210220,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-10,5.857,6.143,-15.714,-3.571,-8.714
South Korea,KOR,20210221,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-7.714,10.714,5.714,-14,2.429,-7.429
South Korea,KOR,20210222,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-6.857,11.571,5.286,-12.857,7.429,-6.714
South Korea,KOR,20210223,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-5.714,13,5,-12,11,-6.571
South Korea,KOR,20210224,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-4,15.143,4.571,-10.429,17.857,-6.429
South Korea,KOR,20210225,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-3.286,16.714,4.286,-9.429,20.286,-6.286
South Korea,KOR,20210226,68.33,3,1,2,4,0,1,2,1,3,3,2,3,2,-2.857,17.286,4.143,-9,21.857,-6.429
South Korea,KOR,20210227,68.33,3,1,2,4,0,1,2,1,3,3,2,3,2,-2.429,17.714,3.857,-8.286,22,-6.571
South Korea,KOR,20210228,68.33,3,1,2,4,0,1,2,1,3,3,2,3,2,-1.429,16.429,3.571,-7,23.143,-7
South Korea,KOR,20210301,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-3.286,15.429,6.143,-11.429,14.714,-15
South Korea,KOR,20210302,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-3.286,16.429,6,-11.143,13.143,-14.714
South Korea,KOR,20210303,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-3.143,17.429,5.714,-10.857,12.857,-14.286
South Korea,KOR,20210304,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-3.286,16.714,5.571,-10.714,13.286,-13.857
South Korea,KOR,20210305,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-3.286,16.857,5.286,-10.286,14,-13.286
South Korea,KOR,20210306,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-3.571,16.429,5.571,-11.286,11.429,-13.143
South Korea,KOR,20210307,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-4.286,18.286,5.857,-12.714,8.143,-12.571
South Korea,KOR,20210308,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-2.429,19.571,3,-7.857,16.857,-4.286
South Korea,KOR,20210309,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-2.143,19,2.714,-7.429,20.143,-4.143
South Korea,KOR,20210310,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-2,18.286,2.714,-7.143,22.286,-4
South Korea,KOR,20210311,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-1.429,19,2.571,-6.714,24.857,-3.857
South Korea,KOR,20210312,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-2,18.286,2.714,-7.286,20.571,-4
South Korea,KOR,20210313,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-1.429,19.429,2.429,-6.286,24.286,-4
South Korea,KOR,20210314,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-1.143,17.429,2.286,-5.571,26.143,-4
South Korea,KOR,20210315,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-1.143,18,2.286,-5.429,26.286,-3.857
South Korea,KOR,20210316,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-1,18.143,2.286,-5.429,26.143,-3.714
South Korea,KOR,20210317,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-1,18.571,2.143,-5.286,26.286,-3.429
South Korea,KOR,20210318,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-1,18.714,2,-5,27.143,-3.143
South Korea,KOR,20210319,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,0,19.857,1.571,-4,33,-2.714
South Korea,KOR,20210320,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-1.286,18.143,2.143,-5.571,25.714,-3
South Korea,KOR,20210321,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-1.714,20,2.286,-6.143,22.286,-2.857
South Korea,KOR,20210322,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-1.714,19.571,2.286,-6.286,21.857,-2.571
South Korea,KOR,20210323,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-1.429,19.857,2.286,-6,23.429,-2.286
South Korea,KOR,20210324,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-1.286,19.571,2.286,-5.857,24.571,-2.286
South Korea,KOR,20210325,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-0.857,19.857,2.286,-5.571,26.571,-2.286
South Korea,KOR,20210326,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-0.714,20,2.286,-5.286,28.286,-2.286
